region,start_date,end_date,uhi,ndvi_mean,ndvi_std,evi_mean,evi_std,evi2_mean,evi2_std,population_mean,population_std,albedo_mean,albedo_std,no2_mean,no2_std
Adyar,2020-03-31,2020-04-30,0.6714446012026656,0.36633790123456794,0.03425896070941011,0.29854308641975313,0.033641148538657274,0.24717427983539098,0.026095369627047334,24118.022928722992,0.0009765625,0.1257888477366255,0.012360925638433566,5.265003331713369e-05,6.776572799680342e-07
Adyar,2020-04-30,2020-05-30,1.336059795057274,0.36823731481481475,0.03528872651074275,0.2912325925925926,0.026510336280166243,0.24042324074074073,0.025532789695005418,24118.022928722992,0.0009765625,0.12463465020576131,0.011965911507045504,6.693104794932187e-05,2.8951380826188506e-07
Adyar,2020-05-30,2020-06-29,1.3729978902953945,0.3940966049382716,0.04570057343304787,0.2603833641975309,0.030965878240967068,0.22356586419753083,0.03033773804371988,24118.022928722992,0.0009765625,0.12157271557271557,0.011273614671218157,7.56552066403826e-05,1.2674324747459518e-06
Adyar,2020-06-29,2020-07-29,1.0160886075949023,0.45696422839506173,0.05497966802813901,0.31744580246913573,0.045650306231003156,0.278688024691358,0.044795739434508555,24118.022928722992,0.0009765625,0.11979946808510637,0.007599142175637888,6.084113866772306e-05,1.886997935008912e-06
Adyar,2020-08-28,2020-09-27,1.1140902953586362,0.47260848765432106,0.05608300454181724,0.3130079320987654,0.04343929121756411,0.27864098765432094,0.041453748699605095,24118.022928722992,0.0009765625,0.1328225703324808,0.01663153740935688,7.766692822000177e-05,1.267890444028799e-06
Adyar,2020-09-27,2020-10-27,0.7318902953586672,0.4439952469135803,0.054287387750287235,0.32139811728395057,0.050492521007911614,0.2771615432098765,0.04568456514171394,24118.022928722992,0.0009765625,0.12174820757250265,0.011156821670453785,8.746109904497175e-05,1.2539167604021731e-06
Adyar,2020-10-27,2020-11-26,0.851805063291124,0.43341370370370375,0.0612191554989123,0.2995379320987654,0.049838444368874496,0.25948876543209876,0.04371933199666244,24118.022928722992,0.0009765625,0.11964557938560039,0.012724993322345595,8.365268225635985e-05,2.3380838982151776e-06
Adyar,2020-11-26,2020-12-26,1.1082531645569915,0.38373333333333337,0.08324855979735203,0.23133362139917693,0.0472530626212031,0.20356794238683124,0.03959698010370647,24118.022928722992,0.0009765625,0.11425793876761516,0.010989278864564878,6.850439183645401e-05,1.7968525076340343e-06
Adyar,2020-12-26,2021-01-25,1.306549578059066,0.41201635802469133,0.05499411536345823,0.2588000617283951,0.039506765515344065,0.22479450617283953,0.04015307806052203,24118.022928722992,0.0009765625,0.12147748783492208,0.012687681458915169,7.465691787436954e-05,2.6216849263217895e-06
Adyar,2021-01-25,2021-02-24,0.6726143486042062,0.3945064814814815,0.03857656297465484,0.264579537037037,0.032911415044546276,0.22453854938271606,0.030769433486975088,24118.022928722992,0.0009765625,0.11061452674897118,0.010476133590213724,7.217143705813552e-05,3.5230518665944307e-06
Adyar,2021-02-24,2021-03-26,1.0446000306866097,0.3549255864197531,0.041098438895990706,0.2480254012345679,0.02563276082934457,0.20750972222222222,0.024340955190981752,24118.022928722992,0.0009765625,0.11424407407407408,0.010989963066109092,6.467277560836527e-05,2.25247538191391e-06
Adyar,2021-03-26,2021-04-25,0.8238734177215008,0.35713089506172835,0.07606981553768556,0.2741239197530864,0.07480310378545466,0.22595364197530862,0.058091665760755876,24118.022928722992,0.0009765625,0.10862423868312758,0.010231113188863375,7.669180184909816e-05,8.72465356475264e-07
Adyar,2021-04-25,2021-05-25,0.6931236611489737,0.3693761728395062,0.042265394959838234,0.2945158436213991,0.040996272696429026,0.24257905349794234,0.03436429201907445,24118.022928722992,0.0009765625,0.12086908641975308,0.012573453232573174,6.024318334995174e-05,1.0174949100114868e-06
Adyar,2021-05-25,2021-06-24,1.126224050632942,0.38159583333333336,0.04158203864049953,0.30362086419753087,0.03369659374013193,0.25074922839506175,0.0328145997840042,24118.022928722992,0.0009765625,0.1237308808268342,0.013799070483163678,7.752036061968773e-05,9.563701825523406e-07
Adyar,2021-06-24,2021-07-24,1.754754430379755,0.40435373456790125,0.04227939239729377,0.3222292901234568,0.039210075235837104,0.2758159259259259,0.03892276155654299,24118.022928722992,0.0009765625,0.12000761334076553,0.007195782771446919,7.950963141757351e-05,4.859240848151775e-07
Adyar,2021-07-24,2021-08-23,1.6143101265822963,0.4222049691358025,0.05058047955594515,0.32658820987654325,0.03944107241644648,0.2808307098765432,0.04479197043259393,24118.022928722992,0.0009765625,0.12380508044220297,0.01193982776129819,7.792757660638608e-05,8.167690353287156e-07
Adyar,2021-08-23,2021-09-22,1.6766582278480868,0.44334530864197524,0.06437474919044976,0.31866419753086417,0.04946659296378163,0.27444946502057616,0.04234027153609217,24118.022928722992,0.0009765625,0.13094643765903308,0.007215117035239179,8.275595859816259e-05,9.162284469294135e-07
Adyar,2021-09-22,2021-10-22,0.5217426160337553,0.4909404938271604,0.0805035604317442,0.31733666666666666,0.059956149259140896,0.2913523456790123,0.05824609957099578,24118.022928722992,0.0009765625,0.09013701609395391,0.010496411483253648,9.737627760867785e-05,3.843474630501455e-06
Adyar,2021-11-21,2021-12-21,2.2897299578059354,0.4220402160493827,0.04042362674982726,0.25676885802469135,0.03060796401163397,0.22507737654320986,0.0302245289200264,24118.022928722992,0.0009765625,0.11368258771685165,0.007980509861484245,0.00010779796673088906,3.282035601368281e-06
Adyar,2021-12-21,2022-01-20,0.584965810374765,0.37977629629629633,0.0483202625555523,0.2550193518518518,0.039712131996839345,0.22204716049382717,0.03968091087034154,24118.022928722992,0.0009765625,0.11411621690554392,0.01982810016247706,7.739840702885106e-05,2.569276818095273e-06
Annanur,2018-09-08,2018-10-08,1.537725029880157,0.4583610357583231,0.08083491602540338,0.2929711056309084,0.06123280296640116,0.27644266337854506,0.06140380903543666,5236.3563772782445,0.00023726203999207765,0.14506617683590556,0.00691635390492676,8.747470782019746e-05,1.755319007446804e-06
Annanur,2018-10-08,2018-11-07,2.7109627870917485,0.5445545622688039,0.08677876306525557,0.33683748458692975,0.05369781187348318,0.31808803945745995,0.06041876254346788,5236.3563772782445,0.00023726203999207765,0.132080774451486,0.00930868435391616,0.00010760006727354318,4.8338356272696554e-06
Annanur,2018-11-07,2018-12-07,1.2389527408986574,0.4710479963008632,0.1033002680819488,0.2941406905055487,0.06344525417852612,0.2870135635018496,0.06657676125262414,5236.3563772782445,0.00023726203999207765,0.13104855084674363,0.007597327680168661,0.00010967618707664821,5.85685311298515e-06
Annanur,2018-12-07,2019-01-06,0.883064938001553,0.44067768187422934,0.06892122818438781,0.2763732429099877,0.043577517847261237,0.255611467324291,0.04550295777932104,5236.3563772782445,0.00023726203999207765,0.13145453578360908,0.0122080391518787,0.00010136708816256523,3.06824985070688e-06
Annanur,2019-01-06,2019-02-05,0.7220937090926434,0.4137112515413071,0.06426739832647899,0.2633860357583231,0.032704071791268184,0.23811698520345254,0.03602530382151016,5236.3563772782445,0.00023726203999207765,0.12836866511844192,0.007417825793657584,0.00012350211474783143,7.3316634541993384e-06
Annanur,2019-02-05,2019-03-07,0.6831103714138038,0.363234833538841,0.037423629229290045,0.2314501233045623,0.01783982747798974,0.21125474722564738,0.01677532956751542,5236.3563772782445,0.00023726203999207765,0.131972923883898,0.005697737786435293,0.00011278199752751675,1.5570428020695057e-06
Annanur,2019-03-07,2019-04-06,0.7375136958792652,0.3543110974106041,0.035228843089996104,0.22219095766543362,0.020120285063990294,0.2074858199753391,0.02155728006338355,5236.3563772782445,0.00023726203999207765,0.13884290998766957,0.004206435725042719,9.593901875736627e-05,1.886542554162536e-06
Annanur,2019-04-06,2019-05-06,0.5357744464405627,0.32972228729963016,0.035593437502015296,0.2242659062885327,0.020701358651064154,0.20611072749691742,0.020908007651390913,5236.3563772782445,0.00023726203999207765,0.13509499193777863,0.00321002045115376,9.270330229940698e-05,1.1038039396882015e-06
Annanur,2019-05-06,2019-06-05,0.5697927797495623,0.32512888409371155,0.032645933282363676,0.21358868680641183,0.013340107654072106,0.19816750924784218,0.018916280384373912,5236.3563772782445,0.00023726203999207765,0.13771753149234656,0.006334594057480305,0.00011332114101418276,1.870867635109375e-06
Annanur,2019-06-05,2019-07-05,0.6138307329521666,0.34963480271270037,0.037273349215336454,0.22486091245376083,0.0213623142993029,0.21342854500616523,0.0241581242884419,5236.3563772782445,0.00023726203999207765,0.14492147294342134,0.006257782722873558,9.679121039647698e-05,2.063514860785265e-06
